id,token_simp,Platform,Created_at
2303,dSNXbCbmhECjum31bGZ905,IOS,2023-01-02 16:49
2305,cixe7bcdQFqo0JztYLm60j,ANDROID,2023-01-02 17:06
2306,dpn0IXUMb0shgYQcTZHUV_,IOS,2023-01-02 17:16
2308,e4I_mtt1iU0so3iYCrV8C4,IOS,2023-01-02 17:24
2309,dNq0RtgdQq6K6ZeIfUHXBi,ANDROID,2023-01-02 17:50
2310,e_QuvMQztEjdls7RIIOxKa,IOS,2023-01-02 18:20
2312,du9Jg7yfBU0Pn4_t9D29Jj,IOS,2023-01-02 18:46
2314,cJ4d-bM8g02auqsViLt5ZI,IOS,2023-01-02 20:08
2316,d3lj335jWUvsk3YatwnLF5,IOS,2023-01-02 20:25
2317,fstj02cfAkJRjBCYuvImtI,IOS,2023-01-02 21:47
2319,fBG9boicxUrLtV4BXcZ7PJ,IOS,2023-01-02 23:07
2320,f3PpfUN74kuGjW9Jcxemjl,IOS,2023-01-03 00:32
2322,fX8cWZVvEERhjAE7-0vbYD,IOS,2023-01-03 07:40
2324,es4snfe8gkfCru1ZNGC_JT,IOS,2023-01-03 10:16
2326,dW65UNVm3EIRvuTAV6f469,IOS,2023-01-03 10:27
2328,dojwG68a8kqtkUK8PiuqVo,IOS,2023-01-03 10:28
2330,czKioyiKyU5okPC7D6KyEl,IOS,2023-01-03 10:34
2332,c-YzuM8lz0jDpjeWKl0_e6,IOS,2023-01-03 10:36
2334,eKAi07dYu0oeufV49c_9p-,IOS,2023-01-03 10:46
2336,eM6wWstCaUlXsvxAXvxwdD,IOS,2023-01-03 10:54
2337,fpNrGv1YxUi6pryAr8K-6E,IOS,2023-01-03 10:58
2338,f7a9cxmKS5mjJZDmoyNFrF,ANDROID,2023-01-03 11:04
2339,ePwN9jvbLkVpu1RhfB-Ahz,IOS,2023-01-03 11:09
2340,cLZhNOrMm0iOid6RtpLXuT,IOS,2023-01-03 11:17
2342,cSGgQtg14EjZsNsaQqSK13,IOS,2023-01-03 11:34
2343,d3_aAM6BlEOKrIbah_tyXT,IOS,2023-01-03 11:43
2345,fMraKrlCTgehF0tw9DzBWP,ANDROID,2023-01-03 13:25
2346,eCHfJs8xCkKatoutYaaWfH,IOS,2023-01-03 13:38
2347,cSUSo3hlGUTvmAJEMxutV9,IOS,2023-01-03 13:40
2348,fniO0R3XB0mmhA0fKoCPMi,IOS,2023-01-03 13:42
2350,df-ipaqsT0e-q3OsoTCVWj,IOS,2023-01-03 13:42
2351,eoDdVSkiukEhsg9tItEN6M,IOS,2023-01-03 13:44
2353,dE0AgZnif09Usr0-6gfAO7,IOS,2023-01-03 13:47
2355,dqgZdKq7DEc5tcm5J4i55Y,IOS,2023-01-03 13:50
2357,c-t73szKjU2xlwdSFPlAcT,IOS,2023-01-03 13:56
2358,dkIudi5Q_0bIsDkIByXz1T,IOS,2023-01-03 14:04
2359,etU-CJKVQFmAD_huuouBhH,ANDROID,2023-01-03 14:07
2360,ddxv-jPZQ7KO310BmINWkr,ANDROID,2023-01-03 14:19
2361,detNeAcOe0EAptkwxjw-hm,IOS,2023-01-03 14:20
2362,dCiApFsWRgKKDVsdGd0L8A,ANDROID,2023-01-03 14:23
2363,fbQLdMy2S3mQ5U3gtMMs-x,ANDROID,2023-01-03 14:32
2364,fxMpR5Wqxk_ehak8fGf7q3,IOS,2023-01-03 14:53
2366,evZi4F6d_EP7oDgxqmNdhz,IOS,2023-01-03 14:59
2368,dYg76aCq-ETrhoi4S141C3,IOS,2023-01-03 15:03
2369,ftkTazDvHUMYoakwRycFIz,IOS,2023-01-03 15:07
2370,co9bQ4wRF02DhGWK0-ACTH,IOS,2023-01-03 15:13
2372,e0XO6bTCgkRmmL3VbB89wi,IOS,2023-01-03 15:26
2373,f0nqqti1SDaGLQXwQVKsai,ANDROID,2023-01-03 15:30
2374,fuFwdF7YQsaYP5EZOsb9tn,ANDROID,2023-01-03 15:38
2375,dtDSgrEkvEWugaXH-76ewC,IOS,2023-01-03 15:41
2376,dEkHb-6200MBuEopuKCiML,IOS,2023-01-03 15:43
2377,d1CvkjiGRIKB_cIdP-cXLt,ANDROID,2023-01-03 15:46
2378,emCcJ9zz5k2vs0UUtxCwLo,IOS,2023-01-03 15:55
2379,dN4Tc9DEyUFmhd4R_13mql,IOS,2023-01-03 16:11
2380,dqxnsNYI6UD0i3z4bFvPRG,IOS,2023-01-03 16:16
2382,eSQ3oTSc2Er9k2Aub6PxBA,IOS,2023-01-03 16:21
2384,eIYVqFSX_08JrXHf_8rwGX,IOS,2023-01-03 16:42
2386,eUcamf7t_EcdrYTEiPTsNv,IOS,2023-01-03 17:00
2388,ef5A7pPv00pipVKjz-p7iT,IOS,2023-01-03 17:29
2390,f_79YhZ3T0Rvk055u8GvOg,IOS,2023-01-03 18:59
2392,fPIBO6otZk8HsSL7QWpfeX,IOS,2023-01-03 19:06
2393,c27bXx1BeUb1jQLoizJtaV,IOS,2023-01-03 19:14
2394,fzb3Dew5v00wiprWuQ17rt,IOS,2023-01-03 19:28
2395,dl4BpcaXTSSpgHoypkEheK,ANDROID,2023-01-03 19:28
2396,efvY62I1AU4BgeM-SDLtMU,IOS,2023-01-03 19:31
2397,dyzWRFJzQkmPp1YMlc6_aI,ANDROID,2023-01-03 19:49
2398,cphtOHueQw-xVXzlSvOMgG,ANDROID,2023-01-03 19:51
2399,dcI-huD1EEsEjan-j8x_FR,IOS,2023-01-03 21:56
2400,fIfrtRmCSkMQoizA13cZkO,IOS,2023-01-04 01:49
2402,dnQkC256E0qwlS6aylYD9H,IOS,2023-01-04 09:29
2404,fWDSwbFXxEP4h1TWdlmWD2,IOS,2023-01-04 10:58
2405,cPWrIY3LfESCgUzgba3XS6,IOS,2023-01-04 11:11
2407,dEYT2TwqEEDXo7ls7ilpeO,IOS,2023-01-04 13:16
2409,feWk3fgT4UXbvaYoFpTkdP,IOS,2023-01-04 13:27
2410,fkakB9Y_ik7WlSUDJIhlYE,IOS,2023-01-04 13:37
2412,ez1o6e6hVELlqB_3MNzmZc,IOS,2023-01-04 13:43
2414,cZwh9ycJJEBzmIzOaK2QM1,IOS,2023-01-04 13:50
2416,dnQQHIrhaUxIm5bSTBAd_c,IOS,2023-01-04 14:06
2417,fBe5O2hm4kpTmubMvOSi5N,IOS,2023-01-04 14:12
2420,enlGQmVRTTiyUWS7h-UdP5,ANDROID,2023-01-04 14:17
2421,eixJISuFtE2IgAKD0Widvz,IOS,2023-01-04 14:39
2423,eCENwGOcgkbDpYSPWRdI-j,IOS,2023-01-04 14:46
2425,e8Fb05AH2kRpuSrvZUN6Jn,IOS,2023-01-04 15:01
2427,dzX4ncixKURVmFKoZREO5c,IOS,2023-01-04 15:02
2428,dOVO8jpaQKGt9-yazFrPfo,ANDROID,2023-01-04 15:05
2429,eFgByFJOTpS1dI8GDTLoOv,ANDROID,2023-01-04 15:45
2430,cU9cN-daD0JJoQQfud-8H9,IOS,2023-01-04 17:47
2431,fIuap9F5TEuRJ85KyupPLQ,ANDROID,2023-01-04 17:54
2432,eXsWWrY8cU-uhrNR1KBu2q,IOS,2023-01-04 18:09
2434,fzxDuvRpQwSX7octfPCiwo,ANDROID,2023-01-04 18:26
2435,c20SVxoWQEi9rRIlMoroQp,IOS,2023-01-04 19:27
2437,ekaqf4Pv1U-dts6ORtzo5l,IOS,2023-01-04 19:37
2439,c0YzgvHdTOafVy7UJveVlK,ANDROID,2023-01-04 19:43
2440,d8QF_XZJLkBctK2R_3KKNj,IOS,2023-01-04 22:05
2442,f4YMoBULTUI2peBg9iXFQ0,IOS,2023-01-05 09:13
2444,cRi3TTb1wU9rh4CrGK2lhv,IOS,2023-01-05 09:36
2446,cpRj2MQ4T6mMbzKslQRiLp,ANDROID,2023-01-05 09:41
2447,eqwzkyZISEWwlGyamAPDkP,IOS,2023-01-05 10:57
2448,f_zdSPQO_Uj7nzRWdfumQu,IOS,2023-01-05 11:39
2450,f3VnmOLi30kfooPBYTmtn3,IOS,2023-01-05 11:46
2451,eDDFUwTujkwThBDvIECUXH,IOS,2023-01-05 12:47
2453,fKJfJhGtTAelR7uewMi1Uq,ANDROID,2023-01-05 13:12
2454,dxUM8j9T20UsiSVFH0uPxz,IOS,2023-01-05 13:18
2456,fLCst1jwl01zuO5Z0Ip846,IOS,2023-01-05 13:19
2458,eu_4evhVM0uCtz9_BlYGC9,IOS,2023-01-05 13:22
2459,dp0-oiHc2ksXuBu1Aj0itB,IOS,2023-01-05 13:23
2460,fc27_I6EjUX6hJetmBnQTe,IOS,2023-01-05 13:27
2462,fJQ-aNigjEvtlwyht_Mm1N,IOS,2023-01-05 13:30
2463,dGOeF7GfSm-sXFOKEf70Sk,ANDROID,2023-01-05 13:35
2464,e0mxuVlbmErQkQMrTANDG8,IOS,2023-01-05 13:49
2465,flhv3jloQ4K8RjyXdBUDJ3,ANDROID,2023-01-05 13:56
2466,etWUdE9pTaKlhwvARxsfUj,ANDROID,2023-01-05 14:00
2467,fAWsrzdGJ0MCgyohGrdCzX,IOS,2023-01-05 14:31
2469,fKIFA0X1QW2K2AFfX6naJU,ANDROID,2023-01-05 14:33
2470,cjeSMLWVtkU-hsAxC4koGn,IOS,2023-01-05 15:29
2472,chBwLigYS6-osr3aCUUeTf,ANDROID,2023-01-05 15:39
2473,cQbw2FHeQxWPk9r9aKvJ_Q,ANDROID,2023-01-05 15:40
2474,cwRKHWE2D06hoTXRdd_7hL,IOS,2023-01-05 16:29
2476,ehb7p36xSva2DuicCvu4IA,ANDROID,2023-01-05 17:00
2477,eLfTSzPsrURps-z3bhZMUR,IOS,2023-01-05 17:24
2479,e7sYv7P9RDWeLfwCXTKSvt,ANDROID,2023-01-05 17:54
2480,cH_vXbIICUU6tQT0pmAttY,IOS,2023-01-05 18:14
2482,dBhb7x4SRYK4YgSg-lt-Th,ANDROID,2023-01-05 18:29
2483,c3QFz7cEgUq2kub3RfKa8n,IOS,2023-01-05 18:31
2485,dojtHuVj6U3ZotX0rnb0g8,IOS,2023-01-05 18:39
2487,fkV6f9mjQgOlzyijcK6-Bz,ANDROID,2023-01-05 18:47
2488,c1NXx5A2Tii-JiMbXVRK7Z,ANDROID,2023-01-05 18:47
2489,cdXXz6yxRimg1aBKfMdfZZ,ANDROID,2023-01-05 18:58
2490,dXaN_6F70U-ltB4hsjKNVO,IOS,2023-01-05 21:38
2492,dOckNk4tbEjrrNPHK_6b8k,IOS,2023-01-05 21:53
2494,fN7KpRJzIUZMguqdgO1JQY,IOS,2023-01-05 21:53
2496,eyNxxyVOWkOru9w2krISiP,IOS,2023-01-05 22:01
2498,ePymmpCxQOyYaK4JE49PQS,ANDROID,2023-01-05 22:03
2499,chEiPv2P-EI6qXGG6jF6mW,IOS,2023-01-05 23:54
2501,eTCmMa6a5Utno6Nbi3cXAg,IOS,2023-01-06 02:30
2503,fWXjZAjtmERWo5W0HR_85p,IOS,2023-01-06 02:34
2505,dhNL4vHbqkdWnTEiObZiu6,IOS,2023-01-06 04:19
2506,emq0Sx0hSUajsK0CFEzG8G,ANDROID,2023-01-06 04:47
2507,cssU_81VqEIurGJSRfQWyM,IOS,2023-01-06 09:56
2509,dpLIaYbeRuulIJiL3Js7l_,ANDROID,2023-01-06 10:06
2510,ePv0XkKsRrupGKc75UZJEJ,ANDROID,2023-01-06 10:16
2511,cnzsh1HwSc2e5zHhr8WbN-,ANDROID,2023-01-06 10:28
2512,eIPUkWzs1krXvmbEWh4hKO,IOS,2023-01-06 10:37
2513,eyFbs520TieR1TeSnZtj6N,ANDROID,2023-01-06 12:21
2514,cHbvno0xNEOpkcPj63wj-5,IOS,2023-01-06 13:50
2515,fkjjvgcDC0Y_qO_xG13nmP,IOS,2023-01-06 13:59
2516,dmt9F-8iVEdSuWM6F4mP_e,IOS,2023-01-06 14:01
2518,dlOF6gj1QoC2u6Zwyz78mh,ANDROID,2023-01-06 14:09
2519,fMesRYxER7isRLIUTDdVBY,ANDROID,2023-01-06 14:36
2520,fmfOJjgVfExGoyE24UmUw4,IOS,2023-01-06 14:51
2522,dPN9yKSVShmoouU8Yz5b18,ANDROID,2023-01-06 15:00
2523,fKzpfUHvTmWi3NAeLhV8_a,ANDROID,2023-01-06 15:00
2524,e-mmKfy5FEdwpIUSfbKutv,IOS,2023-01-06 15:00
2526,dmVVeINzb078iVoMIWaI_f,IOS,2023-01-06 15:07
2528,djiLpHMFTdmsH2-6ORf_Nj,ANDROID,2023-01-06 15:29
2529,d47KrjPWb0pyldR6CnBkZW,IOS,2023-01-06 15:31
2531,eQST1VwfH0zRs-xI1v5yeD,IOS,2023-01-06 15:36
2533,duMsWrHGg0rZiVccUqXjc_,IOS,2023-01-06 15:53
2535,fTtZuJGebkNioxovDh53g3,IOS,2023-01-06 16:02
2537,f77W3cdrS9eMirgoZaOCOl,ANDROID,2023-01-06 16:03
2538,do2FEcGgSaesQ3NQxd2njx,ANDROID,2023-01-06 16:04
2539,cOgx_u3wWEtYm78TuC8fcf,IOS,2023-01-06 16:06
2541,eWi3ZgluQksTnUq0BO9SYR,IOS,2023-01-06 16:08
2543,fp9Bn1fnzUyFtZZu6hDDQM,IOS,2023-01-06 16:10
2546,dbAPEqEOzUbZgWeRhbquSm,IOS,2023-01-06 16:10
2548,fdqr45jA-EK3g8Dla7wPU_,IOS,2023-01-06 16:13
2550,eQY2BLzKRHqA8UYYx64mAg,ANDROID,2023-01-06 16:16
2551,fdZA-joDA05VpMsUpndn4B,IOS,2023-01-06 16:19
2553,do90DExB8EXcq7vpfRBvmf,IOS,2023-01-06 16:30
2555,fnG1Lm6CRKuCITxlPLuvvr,ANDROID,2023-01-06 16:33
2556,fSubXQ4eMUlvnf4pIgcPco,IOS,2023-01-06 16:33
2558,fpB4WRRc905ooU2MqtHbmK,IOS,2023-01-06 16:43
2560,foRrKr9kQUHwpT4DhC9aRk,IOS,2023-01-06 16:44
2561,dT_JdX0ifUiGmyYngdEd52,IOS,2023-01-06 16:44
2564,caRTikv8Qd-sYynIkP1-wb,ANDROID,2023-01-06 16:51
2565,c6Kq_2IrxkmDldeeDE-x5_,IOS,2023-01-06 16:53
2566,eov_qrkrT5erJQXb5gmJQ3,ANDROID,2023-01-06 17:04
2567,f76-CjRocUogl-PNY8JKuB,IOS,2023-01-06 17:12
2569,fDHFFwKJRA-7a39RE3yYis,ANDROID,2023-01-06 17:13
2570,ekmTxpYDRligKkexlgWOsK,ANDROID,2023-01-06 17:13
2571,fYavoedBukjWt3uiI8hMi-,IOS,2023-01-06 17:14
2572,cqJcIxk-gk5esUmuih6MAR,IOS,2023-01-06 17:24
2574,cejfIfD7QdSRed13VAmc3Q,ANDROID,2023-01-06 17:34
2575,ct4LMhEXWk4vgawiP3DZ-r,IOS,2023-01-06 19:11
2576,fb9sZkwOHk2Smg3o2HyX3D,IOS,2023-01-06 19:23
2577,eqk87axilEj9qkuLNCzArw,IOS,2023-01-06 19:26
2578,c9XrwpNMQ0Z-msYqLBjAg4,IOS,2023-01-06 19:50
2580,dDlZgR-RLU7DpTSR__OcJt,IOS,2023-01-06 20:04
2582,fVQmDOkeEUCFsDJzN82icp,IOS,2023-01-06 20:19
2583,diV5uX-y303lqmB6YrLpzR,IOS,2023-01-06 20:42
2585,db45Fkh1qEZdsYsBvyuEuK,IOS,2023-01-06 21:34
2587,ciLoknDs9EOchmas6zavou,IOS,2023-01-07 00:26
2589,cyDpo_GivkJOh7DIK1RgO3,IOS,2023-01-07 07:21
2591,fdVXUolwrUnXiDnvI2HsTs,IOS,2023-01-07 08:57
2593,f6avqPccTyqPBBQwzC5uU8,ANDROID,2023-01-07 10:23
2594,fSKn6xQp_0pojko8aK2zH3,IOS,2023-01-07 10:37
2595,exo3MH_qWEP_v_vqTOkJVk,IOS,2023-01-07 10:44
2597,ei-ARnyCn0iFi-z5MwFrT9,IOS,2023-01-07 10:59
2599,egaWetC_MUQHiz35Oms-_7,IOS,2023-01-07 11:26
2601,f8xNDgyvQD2mF-BM6MBxmW,ANDROID,2023-01-07 12:17
2602,dWFvW79dY0d5gCxzR0Qbn5,IOS,2023-01-07 12:37
2604,f7h68mMKTkzcnMdWoS_0cU,IOS,2023-01-07 12:39
2606,e2AyplgviUanjJjbbAsn1r,IOS,2023-01-07 12:42
2608,cnkVWZ66GkkYsJ5rvJrTZj,IOS,2023-01-07 12:54
2610,dxIFmW0tGEkQjXPUlAfF7o,IOS,2023-01-07 13:30
2612,eAhGIItZkUIJs3wdTyS6mn,IOS,2023-01-07 13:39
2614,c-ivBddx1UQ3lbW-TBusP_,IOS,2023-01-07 14:13
2616,fMun4unCZkhym1jcB4Ag3N,IOS,2023-01-07 14:45
2618,fBs3czs9H0STgRU7frB-aV,IOS,2023-01-07 15:05
2620,elpctYGHG0FuhIojag4q9w,IOS,2023-01-07 15:05
2622,eSr31uxKnkbqvK7ClRtivZ,IOS,2023-01-07 15:29
2624,ddB9t_WO2EylqhdSkO9SRt,IOS,2023-01-07 15:29
2626,f4RctbtoSM2F3WJw0zD7cK,ANDROID,2023-01-07 15:39
2627,fPFt6-Js00wCiHhbJaljaq,IOS,2023-01-07 15:51
2629,fbTjZh0YJkV1lBCex7nBok,IOS,2023-01-07 15:57
2631,fL6En8vi10eMpga0SBgz4g,IOS,2023-01-07 16:16
2633,fBfOxEIQZkK1jFwjsJ6bRY,IOS,2023-01-07 16:17
2635,eFYOLlvock7-vSk8LUh4IQ,IOS,2023-01-07 16:33
2637,cyaJX5AnAE2tuyMfi2SxIU,IOS,2023-01-07 16:35
2639,f8yZ_Z2R6Uq2lGiFBuVoO3,IOS,2023-01-07 16:35
2640,dI_LQodBPkLCge8I5BA0p9,IOS,2023-01-07 16:37
2642,f0SFc9tjIU3SkoGj2Iz8Yg,IOS,2023-01-07 16:51
2644,fIsmw4meFUqPl3lZ21zbHW,IOS,2023-01-07 16:54
2646,fUxeKVTyiUpluyBndJUSQ7,IOS,2023-01-07 16:56
2648,fdXaebFQrkKOs5SKSsIBo4,IOS,2023-01-07 17:18
2651,fznuQnJefUoCtFpBmiIktq,IOS,2023-01-07 17:19
2653,f8loQJZXFkf4ue4MuO5MKV,IOS,2023-01-07 17:20
2654,fK9np11EQk6prsbwwwhrim,IOS,2023-01-07 17:51
2656,f1sXItvk-kLsgvbOZ1kQih,IOS,2023-01-07 18:00
2657,f4coVoH7PkTBtr61ohgkKk,IOS,2023-01-07 18:00
2660,eFQA5Eq6hEFLlGjZQPIi8Q,IOS,2023-01-07 18:18
2662,fvorhHNERHCC-oPdYKzS5O,ANDROID,2023-01-07 18:20
2663,enP4L22uZkkch79RdkO2dT,IOS,2023-01-07 18:56
2665,fRftXIlZ0U-lli3doTAzs1,IOS,2023-01-07 21:04
2666,fwycTcjtY039m7ZmEwkO3O,IOS,2023-01-07 21:57
2668,f7RGIyxfQxSqCCAIbrL7cQ,ANDROID,2023-01-08 03:12
2669,e7NnanvyHUBNkl8XWGjo-x,IOS,2023-01-08 09:00
2671,dhDsCB1CH0LYkHG7LNhvaU,IOS,2023-01-08 09:48
2672,dAJUEWVjT1qAz8r9WJFwy3,ANDROID,2023-01-08 10:55
2673,fzBM5R9CTHSwPoR-tRqjP9,ANDROID,2023-01-08 11:13
2674,fLwqnesrSHGGBnfY-PXTrQ,ANDROID,2023-01-08 11:17
2675,ePllVyL1JEFnsWYlFzSY_S,IOS,2023-01-08 12:06
2677,fNHSDXVVYU9ttDDoSGeKNo,IOS,2023-01-08 12:35
2678,d0MwjIARPkbciYguatD9i5,IOS,2023-01-08 13:15
2680,cToCNzq5Qf2WNhLXtMbGWa,ANDROID,2023-01-08 13:20
2681,eiFM82A6GEGCjHNmT_XrSM,IOS,2023-01-08 13:23
2682,euGbYYL7uEN9mzm1L7H_KB,IOS,2023-01-08 13:26
2684,f71HAZkdRE-xQ5wsxFJI7k,ANDROID,2023-01-08 13:44
2685,cA9mJdQwGUxXsT88_vtP24,IOS,2023-01-08 13:46
2687,c74OswxNSkgstNrJsidNL9,IOS,2023-01-08 14:06
2689,crIlnqcSZE8PqwIPlD6Nxj,IOS,2023-01-08 14:09
2690,dRIkAYlavU7HlTYborKXL7,IOS,2023-01-08 14:09
2692,cvsj3gyFl0ZRuRZhpc0urr,IOS,2023-01-08 14:12
2694,eEJ7aGxeSKimlyfWqyLd2o,ANDROID,2023-01-08 14:14
2695,cJqFuNaez0o2kjMgcnzEAz,IOS,2023-01-08 14:37
2697,eV1agNPITEoamCbFWiRVHD,IOS,2023-01-08 14:43
2699,cbYwifpgQuinSapByA1KGj,ANDROID,2023-01-08 14:56
2700,ev-SpXeKoEfOiKpb-bcJGW,IOS,2023-01-08 15:01
2702,c5jdh_gcSMqHpDAuSbw16F,ANDROID,2023-01-08 15:02
2703,f9ZHP-XZT-2OSzHftknVXH,ANDROID,2023-01-08 15:28
2704,fUoq7fFyFkVVh0mmI5Ojri,IOS,2023-01-08 15:28
2706,fGWJJ3pVTxW0MV_2PqsLOp,ANDROID,2023-01-08 15:32
2707,fEwUatvfRP-Y7eqUMGebKU,ANDROID,2023-01-08 15:41
2708,fzA_dbbSQ62TXbv8oxH6GT,ANDROID,2023-01-08 15:41
2709,eyUv0OQXRg6KWvO--67QBS,ANDROID,2023-01-08 15:44
2710,dFP_sMlsA0dtg05i51TlWZ,IOS,2023-01-08 15:48
2712,fwoKb2cIA08-raGMmsic-K,IOS,2023-01-08 15:54
2714,ffjviBi69UmIqnb03dVyDj,IOS,2023-01-08 15:59
2716,fwYC57cYKEhekCZZtr_UFB,IOS,2023-01-08 16:02
2718,fhJEme9FKkxPnOc5CKHwN6,IOS,2023-01-08 16:16
2720,ceBiebtmS0RFlywvG87EeS,IOS,2023-01-08 16:25
2722,d0_kxxU2Ok6hmsVf2BIGDh,IOS,2023-01-08 16:27
2724,eVVmsMiGT9eYPCiyu0XUvZ,ANDROID,2023-01-08 16:28
2725,c5fRv4JwukhSscXquFP6eP,IOS,2023-01-08 16:42
2727,dRAi1WYfHET8j828AD2Q8u,IOS,2023-01-08 16:59
2729,egdj3psByUzmkZF4zVf_MX,IOS,2023-01-08 17:01
2731,c1JdtYZ5T_28l0zYveB_NE,ANDROID,2023-01-08 17:16
2732,e1rViAYCNEZloZUq66VyO0,IOS,2023-01-08 17:38
2734,e37QCZGoQ2ilIJHjbpklE-,ANDROID,2023-01-08 17:55
2735,ecbu8owtGUY2qXUfZFpHPl,IOS,2023-01-08 18:02
2737,cP9rzh2n_knArqvt0j4NEq,IOS,2023-01-08 18:08
2739,cXs79ZLRuEXmgN29GnpHPS,IOS,2023-01-08 18:14
2740,dOKbjO2iWUI7n9JAueID7i,IOS,2023-01-08 18:23
2742,fNo-Wim4S-G0b5qPpxDWQi,ANDROID,2023-01-08 19:03
2743,eCMMDK7z705luIQ0DiezS9,IOS,2023-01-08 19:23
2744,crWQz0cYQE8DqUirBH54By,IOS,2023-01-08 20:18
2746,f9lm3zV9uEDLteKanelFMV,IOS,2023-01-08 20:22
2748,exlXi6B_CEj5j9rxgPwdhI,IOS,2023-01-08 20:45
2750,dh_kbX95ZE-Anlc9AMnttJ,IOS,2023-01-08 21:07
2752,ckoWxdvzoEvbkNY-Dqix8P,IOS,2023-01-08 21:29
2754,f6pjNFgoTkvfkFBN0jVzOm,IOS,2023-01-08 22:08
2756,dRMzNhhAEUECh8QmTA0yVS,IOS,2023-01-08 22:19
2758,cqwB64BONkHJodGLiMT6vt,IOS,2023-01-08 22:19
2760,d0ALT1A3Sk87hBiqN5ohqw,IOS,2023-01-08 23:36
2762,fe1L-JDCXkIphuYRJHaVmZ,IOS,2023-01-08 23:50
2764,esRLNQWKhkDCnm5OaViDZp,IOS,2023-01-09 03:30
2765,dmfoSL3dnUqWt1uk36PMhm,IOS,2023-01-09 09:50
2767,f3-cPUrNTOa28eS8azivLQ,ANDROID,2023-01-09 11:10
2768,fGSE6TvvokXfjQ2Qs56mw7,IOS,2023-01-09 12:12
2770,cZLgJbmRFk0rmtwNAMCMjI,IOS,2023-01-09 13:00
2771,fpM9-KakEUETvZsyzE53BS,IOS,2023-01-09 13:22
2773,dV4uHAVmukk5lepSvFrsk-,IOS,2023-01-09 13:44
2774,fFL9EYsCRia0ae33msBung,ANDROID,2023-01-09 14:31
2775,fGeV1UvuT8yIReiSfy4bgU,ANDROID,2023-01-09 15:03
2776,flrMDNegSEQfirBM39_fed,IOS,2023-01-09 16:13
2778,f67yuZDcB0FGiEt6GKmi_z,IOS,2023-01-09 16:33
2780,c7K42UwFA0ejpabUUhjUrI,IOS,2023-01-09 16:44
2782,dvnHb32_JE5RreOtiWEcy1,IOS,2023-01-09 17:35
2785,cMrXST87903pnWvkCcwM8F,IOS,2023-01-09 17:45
2787,cR-wOidHA08HqM4Cnhm9dq,IOS,2023-01-09 18:14
2789,d9yV4DVhBEX6hgonx5oR55,IOS,2023-01-09 18:19
2791,fdwv8265jEmBr_GofO7TLr,IOS,2023-01-09 18:36
2793,ehFAos8MmEPLrJ-5rf3poV,IOS,2023-01-09 19:03
2795,fiMEeikTOEZWvBERZgs-gm,IOS,2023-01-09 21:24
2797,eLIijY4p2kITvpKWpZkUX9,IOS,2023-01-09 22:27
2799,f0wSJ6r0KkpZmSfd2X5_ib,IOS,2023-01-10 00:09
2801,dNfy7DgIz0uruOsDnjMv85,IOS,2023-01-10 07:50
2803,cVBH_KBTcE-Cp8lIy_h1yQ,IOS,2023-01-10 10:27
2805,eb9uG_a3oURypNztc8LqJU,IOS,2023-01-10 10:36
2807,dGx8LyIRRjuT58T9gilV3E,ANDROID,2023-01-10 11:19
2808,fgymRd-6SiO9jPHQba_hCW,ANDROID,2023-01-10 11:21
2809,d8lSmVKWSjiAZHoniKnsbR,ANDROID,2023-01-10 11:27
2810,eX21xbyYPENsmUII68XJMI,IOS,2023-01-10 11:46
2812,e-QFUkeOpU_ahloQK7jKAn,IOS,2023-01-10 12:10
2814,csczhDegOUBzjr5cAaQxv6,IOS,2023-01-10 12:45
2816,cKAZkcg-xEcTu0kfdfVQCE,IOS,2023-01-10 12:53
2817,cItPqwG8-0BhhUfR1DQE5_,IOS,2023-01-10 13:07
2819,e1JryFAl_0gGsONgosLbA7,IOS,2023-01-10 13:30
2821,elgVs0IBe0qCsZNjudwd_Q,IOS,2023-01-10 13:38
2823,eFJDrWO_Q0uav0Hax9bi6X,IOS,2023-01-10 13:49
2825,fWWVd7koSoGUYw_nQ1emUt,ANDROID,2023-01-10 14:25
2826,dHXGgpqxuEtEqcDsRtLREm,IOS,2023-01-10 15:26
2828,fQXOqi1PDUy-qy6HA0nGBh,IOS,2023-01-10 15:30
2829,cik_giS9RD6DYkURieuN3s,ANDROID,2023-01-10 15:40
2830,dyej5SSk9E9OsVmxAJFjop,IOS,2023-01-10 16:17
2832,eHaAXJeDUk2olSJJE4cMTV,IOS,2023-01-10 16:33
2833,flavSskFw0bUvzy0THbAOB,IOS,2023-01-10 17:14
2835,eQkf9vs0-EKRnjlnpPyYeW,IOS,2023-01-10 17:14
2837,f9IJosvTPk8egzQ2zkFOqN,IOS,2023-01-10 17:16
2839,ceo8FjM8RUSZmZeRVBsjOR,ANDROID,2023-01-10 17:26
2840,eM81DauOQ5ayOM7GWXoy6D,ANDROID,2023-01-10 19:32
2841,eelZt5qcQk-XqkfFs4tVa2,IOS,2023-01-10 19:37
2843,do8M2WT4lUPtgaHMCHOM2I,IOS,2023-01-10 19:37
2845,e3RrgQnH5kKNkWLr48Nqad,IOS,2023-01-10 19:41
2847,eIy0egCJEU2nq59MeqQXdm,IOS,2023-01-10 19:57
2848,ckrEYD1Rg023mK9UDZjX7N,IOS,2023-01-10 21:13
2850,eMZaOtF3IEEenXlsgGjMgZ,IOS,2023-01-10 21:20
2851,cv1Mv9TDHUSBhWs6IXoc2B,IOS,2023-01-10 21:24
